image_id,corridor_id,primitive_id,prompt,candidate_index,sam_score,inside_corridor_ratio,seed_overlap_ratio,iou_seed,groove_overlap,glare_overlap,area_ratio,selector_score,accepted
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,0,0.09185791015625,0.9143470929292463,0.9478793720738089,0.6145296283896886,0.016654731930424337,0.032714489847421646,1.4903263563756541,0.6728789143766248,True
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,1,0.08062744140625,0.0,0.0,0.0,0.02958268887120268,0.046871379017829895,4.585031671715781,0.01745712500162511,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,2,0.168212890625,1.0,0.0,0.0,0.0,0.07686199992895126,0.8250826218672542,0.3600431966300643,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,3,0.1695556640625,0.5698419709462113,0.2368149270173506,0.030447618499617135,0.02355221829603455,0.056212157011032104,7.014596529881575,0.25679799760646843,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,4,0.086181640625,1.0,0.0,0.0,0.0,0.07791045308113098,1.889045717433214,0.32645838566450175,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,5,0.0863037109375,0.9996283909327388,0.0,0.0,0.0,0.02494320645928383,0.09263976865877169,0.295668119749626,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,6,0.080810546875,0.865476120542795,0.3505232718259433,0.2837080999749227,0.019914233683839513,0.04553033411502838,0.5860300192784357,0.43048966099806096,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,7,0.11993408203125,0.0008368434265948841,0.0,0.0,0.048034812686546344,0.07934547960758209,1.2341297163315892,0.0634948127125559,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,8,0.232177734375,0.0,0.0,0.0,0.02266676348145997,0.08364786207675934,2.8446708895621042,0.04475890762047218,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,9,0.1163330078125,0.950287653046172,0.0,0.0,0.017406697152972415,0.20125657320022583,0.23337234921509226,0.27912842644102304,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,10,0.1395263671875,0.9996402446336491,0.0,0.0,0.0,0.07982643693685532,0.28707656293032224,0.3132224426393991,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,11,0.09173583984375,0.002007071547420965,0.0,0.0,0.03658485856905158,0.054387860000133514,9.931148443954834,0.007957743417734045,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,12,0.08880615234375,0.0005480286192723398,0.0,0.0,0.0653371898310245,0.07888370007276535,1.1307146791517488,0.06218376491205536,False
TVI8909_01,1,19,raised fleshy surface region on a bitter melon,13,0.10430908203125,1.0,0.0,0.0,0.0,0.07467272877693176,1.4446777747177086,0.34191894174295373,False
